player_name,team_name,position,accurateChippedPasses,accurateCrosses,accurateCrossesPercentage,accurateFinalThirdPasses,accurateLongBalls,accurateLongBallsPercentage,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePasses,accuratePassesPercentage,aerialDuelsWon,aerialDuelsWonPercentage,aerialLost,appearances,assists,attemptPenaltyMiss,attemptPenaltyTarget,ballRecovery,bigChancesCreated,bigChancesMissed,blockedShots,cleanSheet,clearances,crossesNotClaimed,directRedCards,dispossessed,dribbledPast,duelLost,errorLeadToGoal,errorLeadToShot,expectedAssists,expectedGoals,fouls,freeKickGoal,goalConversionPercentage,goalKicks,goals,goalsAssistsSum,goalsPrevented,groundDuelsWon,groundDuelsWonPercentage,headedGoals,highClaims,hitWoodwork,id,inaccuratePasses,interceptions,keyPasses,leftFootGoals,matchesStarted,minutesPlayed,offsides,outfielderBlocks,ownGoals,passToAssist,penaltiesTaken,penaltyConceded,penaltyConversion,penaltyFaced,penaltyGoals,penaltySave,penaltyWon,possessionLost,possessionWonAttThird,punches,rating,redCards,rightFootGoals,runsOut,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,saves,savesCaught,savesParried,scoringFrequency,setPieceConversion,shotFromSetPiece,shotsFromInsideTheBox,shotsFromOutsideTheBox,shotsOffTarget,shotsOnTarget,successfulDribbles,successfulDribblesPercentage,successfulRunsOut,tackles,tacklesWon,tacklesWonPercentage,totalAttemptAssist,totalChippedPasses,totalContest,totalCross,totalDuelsWon,totalDuelsWonPercentage,totalLongBalls,totalOppositionHalfPasses,totalOwnHalfPasses,totalPasses,totalShots,totalAppearances,touches,wasFouled,yellowCards,yellowRedCards
Patrick Roberts,Sunderland,M,0,0,0,8,1,100,14,2,16,80,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0176598,0.0339,0,0,0,0,0,0,,1,100,0,0,0,2163713,4,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,100,0,0,0,0,0,0,1,0,1,50,1,18,2,20,1,0,23,0,0,0
Bruno Guimarães,Newcastle United,M,68,20,28.16901408,394,73,60.83333333,675,419,1094,86.41390205,11,33.33333333,22,26,5,0,0,118,6,3,6,6,33,0,0,40,24,144,0,0,4.1545734,5.0829,36,0,25.71428571,0,9,14,,132,51.96850394,2,0,2,2135767,172,13,43,1,24,2210,1,1,0,1,2,0,100,0,2,0,2,350,17,0,7.461538462,0,6,0,0,0,0,0,0,245.5555556,0,1,16,19,11,18,15,37.5,0,55,39,70.90909091,42,106,40,71,143,49.82578397,120,817,449,1266,35,5,1777,62,5,0
Fabian Schär,Newcastle United,D,37,1,25,78,71,46.1038961,240,432,672,84.42211055,46,63.01369863,27,16,0,0,0,43,0,2,4,4,71,0,0,1,6,48,0,3,0.61340373,0.9829,15,0,0,4,0,0,,20,48.7804878,0,0,1,2135765,124,18,4,0,11,1091,1,12,0,0,0,0,0,0,0,0,0,138,1,0,7.1,0,0,0,0,0,0,0,0,0,0,2,7,10,9,4,0,0,0,14,10,71.42857143,4,90,1,4,66,57.89473684,154,336,460,796,17,1,975,6,1,0
Anthony Gordon,Newcastle United,F,10,15,21.42857143,203,17,65.38461538,307,116,423,81.81818182,8,23.52941176,26,26,2,0,0,57,5,9,11,2,13,0,1,26,12,113,1,1,3.3672756,8.8261,13,0,12.5,0,6,8,,92,51.39664804,0,0,2,2135779,94,3,26,0,24,1817,5,0,0,0,3,0,100,0,3,0,1,260,10,0,7.052,1,6,0,0,0,0,0,0,302.8333333,0,0,32,16,17,20,33,47.14285714,0,19,13,68.42105263,26,20,70,70,100,46.94835681,26,385,132,517,48,2,937,40,3,0
Malick Thiaw,Newcastle United,D,44,1,12.5,175,77,57.89473684,523,831,1354,89.4319683,108,65.85365854,56,32,0,0,0,109,1,6,8,4,176,0,0,3,12,90,2,3,0.94304356,4.721,22,0,14.28571429,2,4,4,,53,60.91954023,2,0,0,2176546,160,27,6,1,30,2694,2,31,0,0,0,1,0,0,0,0,0,181,0,0,7.034375,0,1,0,0,0,0,0,0,673.5,0,0,26,2,6,14,6,100,0,38,29,76.31578947,6,74,6,8,161,64.14342629,133,628,886,1514,28,2,1900,10,4,0
Sven Botman,Newcastle United,D,19,0,0,39,44,45.36082474,230,645,875,87.15139442,73,63.47826087,42,22,1,0,0,80,3,1,3,4,114,0,0,4,2,58,0,3,0.87222064,1.7192,11,0,7.142857143,6,1,2,,34,68,1,0,1,2192029,129,19,8,0,18,1568,0,21,1,0,0,1,0,0,0,0,0,149,1,0,6.97,0,0,0,0,0,0,0,0,1568,0,0,13,1,7,4,3,100,0,18,12,66.66666667,8,43,3,2,107,64.84848485,97,300,704,1004,14,0,1275,14,2,0
Sandro Tonali,Newcastle United,M,48,19,20.43010753,340,67,47.85714286,685,539,1224,84.18156809,12,48,13,33,2,0,0,138,6,1,17,5,34,0,0,17,23,86,0,1,2.76437743,1.683,23,0,0,0,0,2,,91,55.48780488,0,0,2,2135745,230,30,30,0,29,2400,1,7,0,0,0,0,0,0,0,0,0,377,13,0,6.932258065,0,0,0,0,0,0,0,0,0,0,2,10,24,9,8,19,63.33333333,0,33,24,72.72727273,30,90,30,93,103,54.4973545,140,861,593,1454,34,0,1902,41,4,0
Lewis Miley,Newcastle United,M,22,6,14.28571429,192,21,61.76470588,399,355,754,89.76190476,45,72.58064516,17,23,4,0,0,69,3,2,4,2,34,0,0,9,12,45,0,2,2.1116459,1.3393,5,0,8.333333333,0,1,5,,44,61.11111111,0,0,1,2135743,86,20,15,1,15,1494,2,3,0,0,0,0,0,0,0,0,0,158,2,0,6.914285714,0,0,0,0,0,0,0,0,1494,0,0,8,4,4,4,12,85.71428571,0,29,18,62.06896552,15,31,14,42,89,66.41791045,34,460,380,840,12,2,1121,4,0,0
Nick Pope,Newcastle United,G,13,0,0,16,90,29.31596091,61,255,316,59.17602996,14,100,0,24,0,0,0,227,0,0,0,7,34,0,0,0,0,1,3,1,0.01908777,0.162,1,0,0,169,0,0,-3.0552,2,66.66666667,0,25,0,2135761,218,0,0,0,24,2147,0,0,0,0,0,0,0,2,0,0,0,228,0,11,6.908333333,0,0,27,49,23,73,0,22,0,0,0,1,0,0,1,0,0,25,1,1,100,0,21,0,0,16,94.11764706,307,243,291,534,1,1,863,2,2,0
Lewis Hall,Newcastle United,D,29,17,18.08510638,278,42,41.17647059,532,401,933,84.9726776,25,47.16981132,28,27,1,0,0,120,5,1,10,3,68,0,0,33,13,115,1,1,2.54996191,0.8503,15,0,4.545454545,0,1,2,,123,58.57142857,0,0,2,2176548,165,25,22,1,21,1909,0,12,0,0,0,0,0,0,0,0,0,360,9,0,6.865384615,0,0,0,0,0,0,0,0,1909,0,4,6,16,7,5,36,57.14285714,0,49,28,57.14285714,22,67,63,94,148,56.27376426,102,645,453,1098,22,0,1780,38,3,0
Joelinton,Newcastle United,M,15,2,22.22222222,196,21,65.625,374,278,652,82.63624842,62,57.94392523,45,26,1,0,0,114,3,1,9,3,40,0,0,26,19,137,0,2,1.16188011,2.2993,43,0,6.896551724,0,2,3,,79,46.19883041,1,0,1,2135741,137,29,15,1,22,1863,1,3,0,0,0,0,0,0,0,0,0,210,11,0,6.792307692,0,0,0,0,0,0,0,0,931.5,0,0,22,7,10,10,13,54.16666667,0,39,21,53.84615385,15,21,24,9,141,50.71942446,32,466,323,789,29,1,1127,27,10,0
Tino Livramento,Newcastle United,D,10,9,25,206,20,58.82352941,331,249,580,88.82082695,9,50,9,17,1,0,0,81,1,0,2,5,39,0,0,9,8,50,0,0,0.94776038,0.1356,7,0,0,0,0,1,,52,55.91397849,0,0,0,2135757,73,6,11,0,14,1328,2,2,0,1,0,0,0,0,0,0,0,188,5,0,6.776470588,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,14,43.75,0,22,15,68.18181818,10,15,32,36,61,54.95495495,34,381,272,653,3,0,1007,16,1,0
Jacob Murphy,Newcastle United,F,12,23,20,155,18,52.94117647,249,83,332,73.28918322,6,35.29411765,11,30,2,0,0,46,10,3,13,1,16,0,0,15,21,72,0,1,2.66088931,3.1233,9,0,7.5,0,3,5,,46,42.99065421,0,0,1,2135753,121,4,22,0,17,1506,5,2,0,0,0,1,0,0,0,0,0,284,7,0,6.753333333,0,3,0,0,0,0,0,0,502,0,0,21,19,15,12,19,51.35135135,0,15,11,73.33333333,22,28,37,115,52,41.93548387,34,341,112,453,40,0,825,12,2,0
Harvey Barnes,Newcastle United,F,10,14,19.44444444,220,7,46.66666667,327,101,428,80.14981273,6,30,14,34,0,0,0,64,3,9,17,3,16,0,0,23,11,94,0,1,2.36050728,6.5908,17,0,11.32075472,0,6,6,,48,37.5,0,0,1,2135755,106,3,20,3,18,1812,3,1,0,1,0,0,0,0,0,0,0,268,10,0,6.751515152,0,3,0,0,0,0,0,0,302,0,0,35,18,17,19,12,27.27272727,0,13,5,38.46153846,19,23,44,72,54,36.48648649,15,417,117,534,53,2,876,23,1,0
William Osula,Newcastle United,F,0,2,66.66666667,16,0,0,27,25,52,80,9,28.125,23,21,0,0,0,19,0,3,4,1,0,0,0,12,2,61,0,0,0.44945659,2.8091,21,0,31.25,0,5,5,,18,32.14285714,1,0,0,2135739,13,1,5,3,5,641,1,1,0,0,0,0,0,0,0,0,0,54,4,0,6.721052632,0,1,0,0,0,0,0,0,128.2,0,0,15,1,3,9,5,45.45454545,0,3,2,66.66666667,5,1,11,3,27,30.68181818,1,37,28,65,16,0,172,10,0,0
Kieran Trippier,Newcastle United,D,37,32,33.33333333,264,48,42.10526316,454,376,830,82.01581028,23,50,23,19,1,0,0,69,1,0,0,4,46,0,0,6,26,83,0,1,1.95296189,0.0823,22,0,0,0,0,1,,45,42.85714286,0,0,1,2135771,182,10,27,0,17,1506,1,1,0,0,0,0,0,0,0,0,0,283,1,0,6.7,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,4,40,0,24,12,50,27,94,10,96,68,45.03311258,114,598,414,1012,2,0,1416,18,3,0
Aaron Ramsdale,Newcastle United,G,13,0,0,16,55,29.72972973,44,223,267,66.75,5,71.42857143,2,12,0,0,0,89,0,0,0,1,10,0,0,0,0,2,0,1,0.0176719,,0,0,0,84,0,0,-0.4523,1,100,0,11,0,2442075,133,0,1,0,11,1003,0,0,0,0,0,0,0,3,0,0,0,135,0,6,6.666666667,0,0,8,16,9,25,0,10,0,0,0,0,0,0,0,0,0,8,0,0,0,1,31,0,0,6,75,185,164,236,400,0,0,507,1,2,0
Nick Woltemade,Newcastle United,F,11,0,0,86,7,53.84615385,151,80,231,74.27652733,34,38.63636364,54,30,3,0,0,45,4,6,8,1,21,0,0,37,10,138,0,0,1.22782598,6.3939,20,0,22.58064516,0,7,10,,53,38.68613139,2,0,2,2261084,80,4,15,0,21,1726,8,2,1,0,1,0,100,0,1,0,0,187,8,0,6.643333333,0,5,0,0,0,0,0,0,246.5714286,0,0,29,2,11,12,12,38.70967742,0,22,11,50,15,13,31,3,87,38.66666667,13,219,92,311,31,0,579,19,0,0
Jacob Ramsey,Newcastle United,M,3,4,44.44444444,178,9,60,321,206,527,90.08547009,9,47.36842105,10,25,1,0,0,69,0,1,5,1,8,0,0,12,11,57,0,1,0.97087104,1.1319,15,0,13.33333333,0,2,3,,58,55.23809524,0,0,0,2176544,58,9,19,1,13,1256,2,3,0,0,0,1,0,0,0,0,0,105,11,0,6.633333333,1,1,0,0,0,0,0,0,628,0,0,11,4,6,4,15,53.57142857,0,30,12,40,19,7,28,9,67,54.03225806,15,365,220,585,15,0,766,13,3,1
Anthony Elanga,Newcastle United,F,6,12,15.18987342,152,7,63.63636364,244,91,335,81.11380145,13,37.14285714,22,30,1,0,0,31,2,1,5,0,6,0,0,16,12,86,0,0,1.72908549,1.4632,8,0,0,0,0,1,,50,43.85964912,0,0,0,2135751,78,3,15,0,14,1301,2,0,0,0,0,0,0,0,0,0,0,240,2,0,6.6,0,0,0,0,0,0,0,0,0,0,0,11,5,7,4,13,30.95238095,0,14,11,78.57142857,15,10,42,79,63,42.28187919,11,304,109,413,16,0,707,23,0,0
Dan Burn,Newcastle United,D,23,1,9.090909091,98,28,28.57142857,249,504,753,78.60125261,93,60,62,26,2,0,0,65,0,1,3,5,148,0,0,6,17,121,0,2,0.36709529,1.0569,36,0,10,3,1,3,,47,44.33962264,1,0,0,2135775,205,19,6,0,23,2020,3,12,0,0,0,1,0,0,0,0,1,275,2,0,6.584615385,1,0,0,0,0,0,0,0,2020,0,0,9,1,4,3,2,66.66666667,0,35,24,68.57142857,6,57,3,11,140,53.63984674,98,392,566,958,10,0,1378,12,9,1
Joe Willock,Newcastle United,M,6,2,15.38461538,98,8,44.44444444,153,84,237,82.00692042,9,47.36842105,10,22,1,0,0,51,3,1,2,0,6,0,0,11,14,59,0,0,0.69408321,1.0798,15,0,0,0,0,1,,34,40.96385542,0,0,1,2261082,52,7,11,0,9,884,2,1,0,0,0,0,0,0,0,0,0,111,9,0,6.528571429,0,0,0,0,0,0,0,0,0,0,0,9,5,7,5,7,43.75,0,18,14,77.77777778,11,16,16,13,43,42.15686275,18,196,93,289,14,0,462,9,3,0
Yoane Wissa,Newcastle United,F,2,0,0,26,3,75,35,19,54,68.35443038,12,37.5,20,16,0,0,0,13,0,5,0,0,2,0,0,5,1,43,0,0,0.54783702,3.1172,6,0,7.692307692,0,1,1,,6,20.68965517,0,0,0,2518849,25,0,2,0,4,483,4,1,0,0,0,0,0,0,0,0,0,51,2,0,6.426666667,0,1,0,0,0,0,0,0,483,0,0,12,1,8,5,1,8.333333333,0,4,4,100,2,3,12,1,18,29.50819672,4,55,24,79,13,0,141,1,2,0
Jamaal Lascelles,Newcastle United,D,0,0,0,0,0,0,0,6,6,75,1,100,0,2,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,3.89E-05,0.0375,0,0,0,0,0,0,,0,0,0,0,0,2293993,2,0,0,0,0,25,0,1,0,0,0,0,0,0,0,0,0,2,0,0,6.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,1,2,6,8,1,0,14,0,0,0
Emil Krafth,Newcastle United,D,0,0,0,4,0,0,7,7,14,73.68421053,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,0,0.00428481,,1,0,0,0,0,0,,0,0,0,0,0,2430171,5,0,0,0,1,45,0,0,0,0,0,0,0,0,0,0,0,8,0,0,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,12,7,19,0,0,33,0,0,0
Alex Murphy,Newcastle United,D,0,0,0,0,0,0,0,1,1,100,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.39E-05,,0,0,0,0,0,0,,0,0,0,0,0,2620050,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0
Anton Stach,Leeds United,M,45,42,29.78723404,237,40,54.05405405,420,275,695,78.00224467,44,62.85714286,26,27,3,0,0,113,9,1,24,5,49,0,0,24,21,124,0,1,4.39610707,2.8295,32,3,9.433962264,0,5,8,,98,50,0,0,0,2152579,196,20,61,1,26,2214,0,9,0,0,0,1,0,0,0,0,0,378,24,0,7.159259259,0,4,0,0,0,0,0,0,442.8,37.5,8,21,32,15,14,19,47.5,0,59,33,55.93220339,61,79,40,141,142,53.38345865,74,571,320,891,53,3,1432,22,3,0
Ethan Ampadu,Leeds United,M,45,9,36,252,77,52.73972603,626,722,1348,85.3164557,52,65,28,32,1,0,0,167,1,3,11,5,76,0,0,12,15,99,0,4,2.18027468,2.4957,45,0,3.846153846,0,1,2,,116,62.03208556,0,0,0,2152591,232,47,19,0,32,2853,0,16,0,1,0,1,0,0,0,0,0,406,15,0,7.1125,0,1,0,0,0,0,0,0,2853,0,0,11,15,9,6,10,66.66666667,0,75,43,57.33333333,18,84,15,25,168,62.92134831,146,793,787,1580,26,3,2171,33,9,0
Karl Darlow,Leeds United,G,30,0,0,48,150,33.93665158,107,323,430,59.14718019,4,100,0,19,0,0,0,180,0,0,0,4,24,0,0,0,0,0,0,1,0.0712502,,0,0,0,100,0,0,-2.3652,7,100,0,13,0,2260917,297,0,0,0,19,1710,0,0,0,0,0,0,0,2,0,0,0,300,0,12,6.968421053,0,0,15,34,16,50,0,10,0,0,0,0,0,0,0,1,100,15,1,0,0,0,62,1,0,11,100,442,373,354,727,0,1,924,6,1,0
James Justin,Leeds United,D,25,6,18.18181818,90,30,41.09589041,197,278,475,76.98541329,36,54.54545455,30,26,1,0,0,62,4,2,6,5,79,0,0,9,10,71,0,1,1.09681406,1.4709,11,0,9.523809524,0,2,3,,69,62.72727273,0,0,1,2192026,142,25,10,1,18,1646,2,10,0,0,0,0,0,0,0,0,0,241,1,0,6.944,0,1,0,0,0,0,0,0,823,0,0,14,7,9,6,2,15.38461538,0,45,29,64.44444444,10,61,13,33,105,59.65909091,73,299,318,617,21,2,1061,23,4,0
Noah Okafor,Leeds United,F,18,7,18.91891892,107,22,78.57142857,174,79,253,76.20481928,12,37.5,20,28,1,0,0,61,4,4,10,0,16,0,0,31,13,134,0,0,1.32151281,5.2633,18,0,22.85714286,0,8,9,,76,40,0,0,1,2164630,79,12,20,2,19,1573,0,1,0,0,0,0,0,0,0,0,0,263,11,0,6.939285714,0,6,0,0,0,0,0,0,196.625,0,0,27,8,10,15,39,42.39130435,0,23,15,65.2173913,20,27,92,37,88,39.63963964,28,233,99,332,35,2,708,14,3,0
Sean Longstaff,Leeds United,M,8,25,48.07692308,79,15,46.875,177,191,368,85.38283063,9,47.36842105,10,21,2,0,0,40,6,0,3,1,10,0,0,11,22,60,0,0,1.76128021,1.0023,13,0,14.28571429,0,2,4,,56,52.83018868,0,0,1,2152569,63,12,25,0,10,1003,1,6,0,0,0,0,0,0,0,0,0,115,5,0,6.872222222,0,2,0,0,0,0,0,0,501.5,0,1,7,7,8,3,2,28.57142857,0,37,22,59.45945946,25,20,7,52,65,52,32,221,210,431,14,1,640,17,2,0
Jaka Bijol,Leeds United,D,38,0,0,65,56,48.69565217,209,563,772,85.02202643,59,52.21238938,54,22,2,0,0,60,2,1,4,4,127,0,0,0,6,74,0,1,0.67100532,0.8808,15,0,6.666666667,17,1,3,,37,64.9122807,1,0,1,2391707,136,24,6,0,18,1663,0,9,0,0,0,1,0,0,0,0,0,147,1,0,6.868181818,0,0,0,0,0,0,0,0,1663,0,0,15,0,5,6,2,100,0,25,14,56,6,78,2,1,96,56.47058824,115,312,596,908,15,0,1170,10,3,0
Pascal Struijk,Leeds United,D,39,0,0,166,67,45.27027027,494,1057,1551,88.27546955,106,56.08465608,83,32,1,0,0,112,2,4,8,6,203,0,0,6,16,129,0,0,0.76755454,2.9857,24,0,0,61,0,1,,59,56.19047619,0,0,0,2152607,206,28,12,0,31,2791,5,18,0,0,0,0,0,0,0,0,0,240,1,0,6.815625,0,0,0,0,0,0,0,0,0,0,0,29,1,17,5,3,60,0,36,23,63.88888889,12,97,5,2,165,56.12244898,148,628,1129,1757,30,0,2190,21,5,0
Brenden Aaronson,Leeds United,M,5,9,25.71428571,175,7,30.43478261,319,181,500,80.51529791,23,33.33333333,46,34,5,0,0,123,9,4,16,1,16,0,0,67,38,215,0,0,3.16525042,4.2666,19,0,9.302325581,0,4,9,,122,41.92439863,0,0,2,2152571,121,15,31,1,27,2261,5,3,0,0,0,1,0,0,0,0,0,341,14,0,6.735294118,0,3,0,0,0,0,0,0,565.25,0,0,27,16,11,16,27,36,0,47,22,46.80851064,31,14,75,35,145,40.27777778,23,412,209,621,43,1,1185,48,2,0
Ao Tanaka,Leeds United,M,15,13,40.625,114,18,51.42857143,227,269,496,86.11111111,10,45.45454545,12,25,0,0,0,62,1,1,2,1,11,0,0,5,17,50,0,1,1.40369678,1.5738,13,0,12.5,0,2,2,,30,44.11764706,0,0,0,2152595,80,17,18,1,11,1099,0,2,0,0,0,0,0,0,0,0,0,128,9,0,6.734782609,0,1,0,0,0,0,0,0,549.5,0,0,5,11,9,5,2,28.57142857,0,20,9,45,18,32,7,32,40,44.44444444,35,280,296,576,16,0,750,8,1,0
Ilia Gruev,Leeds United,M,21,4,26.66666667,80,19,67.85714286,201,322,523,89.55479452,14,41.17647059,20,23,3,0,0,51,2,1,1,2,19,0,0,5,19,61,0,0,0.88321918,0.4662,16,0,0,0,0,3,,38,48.10126582,0,0,0,2152601,61,15,11,0,15,1334,0,6,0,0,0,0,0,0,0,0,0,95,4,0,6.709090909,0,0,0,0,0,0,0,0,0,0,0,3,4,5,1,6,85.71428571,0,24,12,50,11,28,7,15,52,46.01769912,28,240,344,584,7,0,748,9,3,0
Sebastiaan Bornauw,Leeds United,D,3,1,100,6,6,40,24,64,88,81.48148148,9,47.36842105,10,9,0,0,0,7,0,0,0,0,23,0,0,1,2,18,0,0,0.0128804,,5,0,0,0,0,0,,7,46.66666667,0,0,0,2504581,20,4,0,0,4,315,0,5,0,0,0,0,0,0,0,0,0,26,0,0,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,6,2,33.33333333,0,6,1,1,16,47.05882353,15,36,72,108,0,0,170,0,1,0
Joe Rodon,Leeds United,D,19,2,40,120,37,40.65934066,391,818,1209,87.73584906,82,52.22929936,75,32,0,0,0,76,1,1,4,5,171,0,0,5,8,100,1,2,0.49605007,1.3522,14,0,11.76470588,0,2,2,,50,66.66666667,2,0,1,2152581,169,27,6,0,30,2683,1,19,0,0,0,0,0,0,0,0,0,216,1,0,6.693548387,0,0,0,0,0,0,0,0,1341.5,0,0,17,0,7,6,1,100,0,33,18,54.54545455,6,49,1,5,132,56.89655172,91,504,874,1378,17,0,1796,18,2,0
Dominic Calvert-Lewin,Leeds United,F,5,1,11.11111111,117,4,50,174,65,239,58.86699507,118,40,177,32,1,1,0,41,2,19,7,3,33,0,0,27,4,266,0,0,1.04117812,14.4444,43,0,17.39130435,0,12,13,,53,37.32394366,3,0,3,2192032,167,2,17,1,27,2477,22,9,0,0,4,0,75,0,3,0,2,322,17,0,6.66875,0,7,0,0,0,0,0,0,206.4166667,0,0,64,5,31,31,6,21.42857143,0,10,4,40,17,11,28,9,171,39.13043478,8,321,85,406,69,2,807,37,2,0
Lukas Nmecha,Leeds United,F,3,0,0,40,5,83.33333333,73,41,114,63.68715084,27,37.5,45,28,1,0,1,23,1,6,5,0,8,0,0,14,3,82,0,0,0.98932704,6.7659,16,0,21.42857143,0,6,7,,23,38.33333333,0,0,1,2152565,65,3,7,1,9,945,2,1,0,0,3,0,66.66666667,0,2,0,0,126,6,0,6.652,0,5,0,0,0,0,0,0,157.5,0,0,27,1,8,15,3,33.33333333,0,8,5,62.5,7,6,9,8,50,37.87878788,6,129,50,179,28,0,343,14,0,0
Wilfried Gnonto,Leeds United,F,2,2,11.76470588,66,6,75,97,50,147,79.03225806,1,7.692307692,12,20,1,0,0,22,1,0,4,0,10,0,0,9,3,40,0,0,0.7058524,0.3652,7,0,0,0,0,1,,29,50.87719298,0,0,0,2152577,39,3,8,0,4,457,0,0,0,0,0,0,0,0,0,0,1,86,4,0,6.65,0,0,0,0,0,0,0,0,0,0,0,4,5,5,0,4,30.76923077,0,16,13,81.25,8,5,13,17,30,42.85714286,8,127,59,186,9,0,313,9,3,0
Gabriel Gudmundsson,Leeds United,D,25,24,26.37362637,169,30,28.57142857,342,388,730,76.2800418,18,36,32,32,0,0,0,112,4,0,5,3,83,0,0,26,30,154,1,0,2.74930902,1.1039,31,0,0,0,0,0,,160,56.73758865,0,0,0,2152603,227,27,21,0,31,2642,3,7,1,0,0,0,0,0,0,0,0,475,9,0,6.634375,1,0,0,0,0,0,0,0,0,0,0,11,7,10,3,39,52.7027027,0,65,44,67.69230769,21,56,74,91,178,53.61445783,105,492,465,957,18,0,1730,56,4,1
Daniel James,Leeds United,M,4,5,11.9047619,34,1,25,49,12,61,64.21052632,2,40,3,16,0,0,0,18,1,2,5,0,2,0,0,2,4,18,0,0,0.59946703,0.7562,1,0,0,0,0,0,,17,53.125,0,0,0,2152583,34,1,8,0,4,423,1,0,0,0,0,0,0,0,0,0,0,93,3,0,6.62,0,0,0,0,0,0,0,0,0,0,0,5,6,3,3,5,38.46153846,0,5,4,80,8,8,13,42,19,51.35135135,4,76,19,95,11,0,203,7,0,0
Jayden Bogle,Leeds United,D,30,15,23.4375,167,30,34.88372093,338,320,658,76.42276423,24,45.28301887,29,33,2,0,0,132,7,3,7,4,70,0,0,34,24,162,1,1,2.93514435,2.0788,38,0,5.882352941,0,1,3,,107,44.58333333,0,0,0,2152567,203,33,20,1,31,2731,10,5,0,0,0,0,0,0,0,0,1,400,16,0,6.606060606,0,0,0,0,0,0,0,0,2731,0,0,10,7,6,4,17,30.90909091,0,62,40,64.51612903,20,69,55,64,131,44.70989761,86,489,372,861,17,0,1502,28,6,0
Lucas Perri,Leeds United,G,21,0,0,23,93,26.4957265,67,232,299,53.58422939,5,71.42857143,2,16,0,0,0,100,0,0,0,3,16,0,0,0,0,3,0,0,0.02700163,,1,0,0,84,0,0,-2.1848,2,66.66666667,0,9,0,2152599,259,0,0,0,16,1440,0,0,0,0,0,1,0,4,0,0,0,274,0,6,6.5875,0,0,3,29,8,38,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,36,0,0,7,70,351,293,265,558,0,0,700,3,2,0
Jack Harrison,Leeds United,F,4,2,11.76470588,33,3,27.27272727,57,36,93,79.48717949,1,25,3,11,0,0,0,13,1,1,1,0,2,0,0,0,3,11,0,0,0.23501019,0.2839,1,0,0,0,0,0,,12,60,0,0,0,2152585,24,4,2,0,1,263,0,0,0,0,0,1,0,0,0,0,0,53,2,0,6.58,0,0,0,0,0,0,0,0,0,0,0,2,4,3,2,3,42.85714286,0,5,2,40,2,9,7,17,13,54.16666667,11,74,43,117,6,0,182,4,0,0
Joël Piroe,Leeds United,F,3,1,25,30,6,85.71428571,42,34,76,82.60869565,4,22.22222222,14,14,0,0,0,8,0,1,5,0,0,0,0,5,1,24,0,0,0.12653526,0.865,3,0,0,0,0,0,,2,16.66666667,0,0,0,2152587,16,1,1,0,2,287,1,0,0,0,0,0,0,0,0,0,0,31,2,0,6.435714286,0,0,0,0,0,0,0,0,0,0,0,8,3,4,2,1,33.33333333,0,1,1,100,1,4,3,4,6,20,7,54,38,92,11,0,134,0,0,0
Facundo Buonanotte,Leeds United,M,0,0,0,8,1,50,20,4,24,80,1,100,0,3,0,0,0,3,0,0,1,0,0,0,0,0,2,5,0,0,0.10055615,0.0401,1,0,0,0,0,0,,1,16.66666667,0,0,0,2263391,6,1,2,0,1,74,0,0,0,0,0,0,0,0,0,0,0,12,0,0,6.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,1,2,0,2,28.57142857,2,25,5,30,1,0,46,0,1,0
Sam Byram,Leeds United,D,0,0,0,0,0,0,0,1,1,100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.15E-06,,1,0,0,0,0,0,,0,0,0,0,0,2164626,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
